,Unnamed: 0.2,Unnamed: 0.1,index,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,primaryName,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Talk-Show,Thriller,War,Western,Action.1,Adult.1,Adventure.1,Animation.1,Biography.1,Comedy.1,Crime.1,Documentary.1,Drama.1,Family.1,Fantasy.1,Film-Noir.1,History.1,Horror.1,Music.1,Musical.1,Mystery.1,News.1,Reality-TV.1,Romance.1,Sci-Fi.1,Sport.1,Thriller.1,War.1,Western.1,Action.2,Adult.2,Adventure.2,Animation.2,Biography.2,Comedy.2,Crime.2,Documentary.2,Drama.2,Family.2,Fantasy.2,Film-Noir.2,History.2,Horror.2,Music.2,Musical.2,Mystery.2,News.2,Reality-TV.2,Romance.2,Sci-Fi.2,Sport.2,Thriller.2,War.2,Western.2,region_x,region_y,origin,Language
37926,42151,231564,543178,543178,tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",0,2019,110,"['Biography', 'Crime', 'Drama']",6.7,97539.0,nm0075666,"['nm2934314', 'nm1374980', 'nm1494168', 'nm7413281']","['Lily Collins', 'Zac Efron', 'Angela Sarafyan', 'Sydney Vollmer']",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['PL', 'AU', 'BG', 'CO', 'BR', '\\N', 'IL', 'SI', 'AE', 'GR', 'EG', 'TW', 'EE', 'PH', 'HR', 'SE', 'HU', 'MX', 'IN', 'IT', 'CA', 'BO', 'KR', 'IE', 'NL', 'UA', 'JP', 'VN', 'GB', 'IN', 'LT', 'PE', 'FR', 'AR', 'ES', 'DE', 'CA', 'RU', 'US', 'CL', 'RS', 'SG', 'CA', 'LV', 'FR', 'MX', 'CZ', 'ZA', 'US', 'XWW', 'PT', 'UY', 'TH']",US,en
16901,17321,68739,88184,88184,tt0117318,movie,The People vs. Larry Flynt,The People vs. Larry Flynt,0,1996,130,"['Biography', 'Drama']",7.3,97534.0,nm0001232,"['nm0000437', 'nm0001482', 'nm0001570', 'nm0364126']","['Woody Harrelson', 'Courtney Love', 'Edward Norton', 'Brett Harrelson']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['FR', 'GR', 'LT', 'SI', 'SE', '\\N', 'BG', 'DE', 'AU', 'HU', 'IT', 'IN', 'ES', 'FI', 'TW', 'NL', 'PL', 'GB', 'SG', 'DK', 'GR', 'RU', 'CZ', 'CA', 'BR', 'CA', 'MX', 'IL', 'TR', 'AR', 'PT', 'HR', 'SK', 'PE', 'RS', 'NO', 'US', 'FI', 'UA', 'PH', 'JP', 'FI']",US,en
33235,36426,199263,424483,424483,tt1549572,movie,Another Earth,Another Earth,0,2011,92,"['Drama', 'Romance', 'Sci-Fi']",6.9,97519.0,nm2648685,"['nm1779870', 'nm0544611', 'nm3211972', 'nm4544251']","['Brit Marling', 'William Mapother', 'Matthew-Lee Erlbach', 'DJ Flava']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,"['SG', 'HR', 'US', 'GR', 'BG', 'UZ', 'CA', 'DE', 'TW', 'HU', 'IN', 'FR', 'FI', 'CL', 'IT', 'MX', 'PT', 'EE', 'JP', 'TR', 'AR', 'ZA', 'SE', 'VN', 'IN', 'NL', 'RO', 'RU', 'GR', 'GB', 'CA', 'CZ', 'ES', 'PL', 'LT', 'PH', 'RS', 'ID', '\\N', 'BR', 'IL', 'AU', 'GE', 'UA']",US,en
41921,47052,257327,641057,641057,tt4695012,movie,It Comes at Night,It Comes at Night,0,2017,91,"['Drama', 'Horror', 'Mystery']",6.2,97495.0,nm4099092,"['nm0249291', 'nm3571592', 'nm0252238', 'nm2142336']","['Joel Edgerton', 'Christopher Abbott', 'Carmen Ejogo', 'Riley Keough']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,"['SE', 'ZA', 'FR', 'IN', 'ES', 'PT', 'UA', 'ID', 'PH', 'DE', 'CA', 'SK', 'US', 'LT', 'TH', 'VN', '\\N', 'IL', 'BR', 'BG', 'HU', 'IE', 'PL', 'CL', 'GR', 'TW', 'TR', 'GB', 'RS', 'AR', 'RU', 'IN', 'NL', 'MX', 'AU', 'SG', 'EG', 'IT', 'JP', 'CA', 'KR']",US,en
24631,26439,146015,240530,240530,tt0455760,movie,Dead Silence,Dead Silence,0,2007,89,"['Horror', 'Mystery', 'Thriller']",6.1,97435.0,nm1490123,"['nm0477127', 'nm0005520', 'nm0005531', 'nm0265637']","['Ryan Kwanten', 'Amber Valletta', 'Donnie Wahlberg', 'Michael Fairman']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,"['US', 'IN', 'EG', 'DE', 'RS', 'PL', 'ES', 'RO', '\\N', 'UA', 'TW', 'HU', 'UY', 'CA', 'AE', 'GB', 'AR', 'CA', 'JP', 'NL', 'AR', 'LT', 'SG', 'RU', 'GR', 'VN', 'TR', 'AU', 'US', 'IT', 'ZA', 'IN', 'DE', 'FR', 'ID', 'GR', 'BG', 'MX', 'PH', 'HR', 'HK', 'VE', 'PT', 'US', 'BR', 'TH', 'US', 'SE']",US,en
47008,53042,288226,755050,755050,tt8580274,movie,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,0,2020,123,"['Comedy', 'Music']",6.5,97290.0,nm0229694,"['nm0002071', 'nm1046097', 'nm1405398', 'nm0675409']","['Will Ferrell', 'Rachel McAdams', 'Dan Stevens', 'Mikael Persbrandt']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"['ES', 'TW', 'BR', 'FR', 'DE', 'AE', 'CA', 'HR', 'JP', 'SG', 'PT', 'US', 'HU', 'IT', 'AU', 'PL', 'AR', 'US', 'VN', '\\N', 'IL', 'SE', 'IN', 'GR', 'MX', 'ZA', 'CA', 'TR', 'KR', 'GB', 'NL', 'UA', 'GB', 'RU', 'RO', 'LT', 'SK', 'HK']",US,en
26814,29079,159058,269765,269765,tt0963178,movie,The International,The International,0,2009,118,"['Action', 'Crime', 'Drama']",6.5,97247.0,nm0878756,"['nm0654110', 'nm0915208', 'nm0000090', 'nm0860947']","['Clive Owen', 'Naomi Watts', 'Armin Mueller-Stahl', 'Ulrich Thomsen']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['PE', 'PL', 'LV', 'GB', 'KR', 'RU', 'NL', 'FR', 'MX', 'CA', 'IN', 'AR', 'VE', 'RS', 'TR', 'GR', 'IT', 'EG', 'RO', 'SI', 'ES', 'UY', 'IN', 'BG', 'SG', 'UA', 'BR', 'DE', 'JP', 'JP', 'US', 'VN', 'HR', 'HU', 'CA', '\\N', 'TW', 'ZA', 'AU', 'PL', 'PT']",US,en
14300,14589,58866,76318,76318,tt0100758,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0,1990,93,"['Action', 'Adventure', 'Comedy']",6.7,97231.0,nm0006625,"['nm0387432', 'nm0000480', 'nm0656929', 'nm0286335']","['Judith Hoag', 'Elias Koteas', 'Josh Pais', 'David Forman']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['IL', 'LT', '\\N', 'CA', 'SE', 'AR', 'RS', 'TH', 'JP', 'JP', 'AU', 'PH', 'PT', 'HR', 'US', 'MX', 'FI', 'PL', 'IN', 'RU', 'TR', 'XYU', 'US', 'XWW', 'ES', 'EE', 'SK', 'GB', 'BR', 'JP', 'NL', 'RO', 'HU', 'UA', 'TW', 'CA', 'HU', 'UY', 'BG', 'PE', 'FR', 'CZ', 'MX', 'SUHH', 'CL', 'US', 'DE', 'IS', 'IN', 'DK', 'ZA', 'GB', 'SG', 'GR', 'IT', 'GR', 'HK']",Not US,et
23306,24874,137240,221821,221821,tt0395699,movie,The Pacifier,The Pacifier,0,2005,95,"['Action', 'Comedy', 'Drama']",5.6,97193.0,nm0788202,"['nm0004874', 'nm0811242', 'nm1302735', 'nm0004951']","['Vin Diesel', 'Brittany Snow', 'Max Thieriot', 'Brad Garrett']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['ZA', 'BR', 'AU', 'BE', 'JP', 'IN', 'RU', 'LT', 'GR', 'EG', 'GR', 'MX', 'NO', 'VE', 'CA', 'ES', 'EC', 'US', 'DK', 'TR', 'HU', 'TW', 'PT', 'BG', 'JP', 'XWW', 'HR', 'IN', 'LV', 'IT', 'GB', 'NL', 'VN', 'IL', 'AR', 'UA', 'CA', 'PL', 'AT', 'CZ', 'SE', 'DE', 'SI', 'EE', 'PH', 'FI', '\\N', 'RS', 'RO', 'FR']",US,en
31946,34897,189788,386390,386390,tt1412386,movie,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,0,2011,124,"['Comedy', 'Drama', 'Romance']",7.2,97174.0,nm0006960,"['nm0001132', 'nm0631490', 'nm0001749', 'nm0929489']","['Judi Dench', 'Bill Nighy', 'Maggie Smith', 'Tom Wilkinson']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['CN', 'US', 'SI', 'RU', 'GB', 'NL', 'PH', 'CA', 'TW', 'CZ', 'VE', 'HK', 'UA', 'VN', 'IR', 'JP', 'NO', 'CL', 'EE', 'CA', 'DK', 'LT', 'XWW', 'GR', 'UY', 'BR', 'AR', 'AU', 'NZ', 'FR', '\\N', 'ZA', 'MX', 'UA', 'FI', 'ID', 'BG', 'RO', 'HU', 'TR', 'IL', 'SE', 'ES', 'PL', 'DE', 'UA', 'PT', 'SG', 'US', 'LV', 'IN', 'IT', 'PE', 'HR', 'GB']",US,en
47178,53231,289231,759127,759127,tt8760708,movie,M3GAN,M3GAN,0,2022,102,"['Horror', 'Sci-Fi', 'Thriller']",6.4,97162.0,nm2067421,"['nm4129745', 'nm8627157', 'nm5307044', 'nm13143634']","['Allison Williams', 'Violet McGraw', 'Ronny Chieng', 'Amie Donald']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,"['NL', 'US', 'PH', 'BG', '\\N', 'IT', 'MX', 'NO', 'FR', 'HU', 'NO', 'IN', 'ES', 'ZA', 'BR', 'DE', 'RS', 'TR', 'ID', 'AE', 'CA', 'RU', 'IL', 'CA', 'EC', 'AU', 'HK', 'TW', 'JP', 'UA', 'EG', 'HK', 'PT', 'CO', 'IN', 'US', 'UY', 'UZ', 'DK', 'US', 'GB', 'SG']",Not US,
34789,38318,209235,458572,458572,tt1778304,movie,Paranormal Activity 3,Paranormal Activity 3,0,2011,83,"['Horror', 'Mystery']",5.8,97138.0,"nm1160962,nm1413364","['nm3785503', 'nm1053580', 'nm2166469', 'nm1584283']","['Chloe Csengery', 'Jessica Tyler Brown', 'Christopher Nicholas Smith', 'Lauren Bittner']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,"['TW', 'JP', 'HR', 'IT', 'BA', 'BR', 'RU', 'RS', 'IL', 'AR', 'LT', 'HR', 'FR', 'EE', 'TR', 'NL', 'JP', 'VN', 'GB', 'RO', 'BG', 'SI', 'AU', 'GR', 'ES', '\\N', 'CA', 'CA', 'HU', 'US', 'DE', 'UA', 'PT', 'MX', 'SE', 'RS']",US,en
11632,11840,49305,65352,65352,tt0086541,movie,Videodrome,Videodrome,0,1983,87,"['Horror', 'Sci-Fi', 'Thriller']",7.2,97091.0,nm0000343,"['nm0000249', 'nm0001323', 'nm0810500', 'nm0245356']","['James Woods', 'Debbie Harry', 'Sonja Smits', 'Peter Dvorsky']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,"['UA', 'JP', 'BG', 'IL', 'IT', 'CA', 'SE', 'AT', 'CA', 'GR', 'LT', 'NL', 'FR', 'RS', 'PT', 'JP', 'PL', 'SG', 'KR', 'GB', 'CA', 'US', 'FI', 'UY', 'GR', 'ES', 'HU', 'XWG', '\\N', 'HK', 'TW', 'BR', 'MX', 'PE', 'SUHH', 'AU', 'IN', 'AR', 'TR', 'TH', 'CA', 'FI', 'DK']",Not US,pt
38176,42450,233199,549398,549398,tt2592614,movie,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,0,2016,107,"['Action', 'Horror', 'Sci-Fi']",5.5,97034.0,nm0027271,"['nm0000170', 'nm0322513', 'nm0005123', 'nm0731575']","['Milla Jovovich', 'Iain Glen', 'Ali Larter', 'Shawn Roberts']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,"['AU', 'MX', '\\N', 'CA', 'SI', 'UZ', 'CA', 'PT', 'SG', 'XWW', 'JM', 'ZA', 'HU', 'IT', 'PE', 'UA', 'GR', 'FR', 'DE', 'US', 'IL', 'ID', 'TW', 'PH', 'BR', 'JP', 'BR', 'TH', 'RS', 'ES', 'PL', 'CZ', 'AE', 'EG', 'HR', 'BG', 'EE', 'JP', 'NL', 'GB', 'UY', 'CL', 'IN', 'RU', 'SE', 'UZ', 'AR', 'LT', 'KR', 'ES', 'TR', 'RO', 'SK', 'LV', 'IN', 'VN', '\\N']",US,en
22563,23998,131887,209993,209993,tt0364970,movie,Babylon A.D.,Babylon A.D.,0,2008,90,"['Action', 'Adventure', 'Sci-Fi']",5.5,97026.0,nm0440913,"['nm0004874', 'nm0000706', 'nm0858048', 'nm0000367']","['Vin Diesel', 'Michelle Yeoh', 'Mélanie Thierry', 'Gérard Depardieu']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"['EG', 'TR', 'JP', 'BR', 'EC', 'US', 'AE', 'TW', 'DE', 'VN', 'CZ', 'SG', 'GB', 'ZA', 'JP', 'ES', 'IN', 'AU', 'US', 'KR', 'FR', 'IN', 'UA', 'GR', 'IT', 'LT', 'MX', 'NL', 'VE', 'PT', 'AR', 'BG', 'PE', 'RU', 'RS', 'CA', 'UA', '\\N', 'CA']",US,en
35781,39518,216054,482835,482835,tt1985949,movie,The Angry Birds Movie,Angry Birds,0,2016,97,"['Action', 'Adventure', 'Animation']",6.3,97015.0,"nm0443505,nm0717678","['nm0837177', 'nm1265802', 'nm1144419', 'nm0748973']","['Jason Sudeikis', 'Josh Gad', 'Danny McBride', 'Maya Rudolph']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['\\N', 'VN', 'RO', 'PL', 'CA', 'RS', 'FR', 'IT', 'NO', 'MX', '\\N', 'XWW', 'CZ', 'HU', 'AU', 'BR', 'ES', 'HU', 'SI', 'DK', 'LV', 'JP', 'IL', 'DE', 'CA', 'IN', 'BG', 'GB', 'UY', 'TR', 'TH', 'FI', 'ZA', 'CL', 'PH', 'NL', 'GR', 'IN', 'TW', 'US', 'IN', 'BG', 'CN', 'RU', 'AR', 'SG', 'DE', 'PT', 'SI', 'MK', 'RS', 'FI', 'UA', 'DK', 'LT', 'ES', 'SE']",Not US,tl
40039,44724,245490,598740,598740,tt3544112,movie,Sing Street,Sing Street,0,2016,106,"['Comedy', 'Drama', 'Music']",7.9,96974.0,nm0138809,"['nm6916321', 'nm0318821', 'nm0448204', 'nm2930503']","['Ferdia Walsh-Peelo', 'Aidan Gillen', 'Maria Doyle Kennedy', 'Jack Reynor']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"['IE', 'DE', 'HU', 'ES', 'HK', '\\N', 'CN', 'EG', 'RU', 'BR', 'AU', 'IL', 'AT', 'IN', 'JP', 'SE', 'US', 'TH', 'MX', 'TW', 'CA', 'NZ', 'ID', 'PT', 'UA', 'TR', 'PH', 'GR', 'IT', 'FR', 'KR', 'PL', 'ZA', 'EC', 'NL', 'GB', 'AR', 'CA']",US,en
40560,45359,248711,610320,610320,tt3811906,movie,Malignant,Malignant,0,2021,111,"['Crime', 'Horror', 'Mystery']",6.2,96902.0,nm1490123,"['nm1834115', 'nm4487976', 'nm2965226', 'nm0925232']","['Annabelle Wallis', 'Maddie Hasson', 'George Young', 'Michole Briana White']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,"['UY', 'IN', 'LU', 'TR', 'PE', 'EC', 'UA', 'TH', '\\N', 'DE', 'RS', 'US', 'PH', 'KR', 'CL', 'IN', 'SK', 'IL', 'CZ', 'PL', 'EG', 'HK', 'BR', 'MX', 'SG', 'RO', 'SA', 'AT', 'US', 'LT', 'VN', 'FR', 'IE', 'IT', 'ES', 'ZA', 'CO', 'ID', 'AE', 'LV', 'DK', 'JP', 'NO', 'CA', 'AU', 'HU', 'BG', 'CA', 'PT', 'CR', '\\N', 'AR', 'GR', 'TW', '\\N', 'GB', 'RU', 'NL', 'SE']",Not US,tl
25963,28033,153805,257553,257553,tt0808417,movie,Persepolis,Persepolis,0,2007,96,"['Animation', 'Biography', 'Drama']",8.0,96867.0,"nm1749112,nm2277869","['nm0557859', 'nm0000366', 'nm0001687', 'nm0201638']","['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['IT', 'FR', 'IN', 'MX', 'UA', 'SE', 'BR', 'AR', 'FI', 'CN', 'VN', 'TW', 'TR', 'AE', 'RO', 'EC', 'US', 'DE', 'FI', 'JP', 'CA', 'AU', 'RS', 'BG', '\\N', 'HU', 'IL', 'IN', 'ES', 'GB', 'PL', 'NL', 'GR', 'CA', 'RU', 'PT']",Not US,id
26353,28503,156228,262714,262714,tt0862856,movie,Trick 'r Treat,Trick 'r Treat,0,2007,82,"['Comedy', 'Horror']",6.7,96774.0,nm1002424,"['nm0001593', 'nm0004051', 'nm0048414', 'nm1468674']","['Anna Paquin', 'Brian Cox', 'Dylan Baker', 'Rochelle Aytes']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"['PH', 'GB', 'IN', 'RS', 'TH', 'JP', 'PT', 'AU', 'CA', 'LT', '\\N', 'LV', 'KR', 'MX', 'RU', 'FR', 'RO', 'FI', 'DE', 'CA', 'AR', 'HU', 'UA', 'IT', 'NL', 'EE', 'GR', 'SG', 'HR', 'TR', 'DE', 'BR', 'ES', 'SE', 'RO', 'IN', 'BG', 'ZA', 'US', 'SI', 'TW', 'ID', 'AE', 'US', 'PL']",US,en
32647,35710,194991,408220,408220,tt1488589,movie,Guillermo del Toro's Pinocchio,Guillermo del Toro's Pinocchio,0,2022,117,"['Animation', 'Drama', 'Family']",7.6,96739.0,"nm0868219,nm0348993","['nm0000191', 'nm0103195', 'nm9640481', 'nm1218607']","['Ewan McGregor', 'David Bradley', 'Gregory Mann', 'Burn Gorman']",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['BR', 'ES', 'IN', 'DE', 'VN', 'RU', 'IN', 'MX', 'SE', 'CN', 'CA', 'AR', 'FR', 'IT', 'NO', 'AT', 'CA', 'JP', 'NZ', 'PT', 'AE', 'ID', 'ZA', '\\N', 'US', 'BR', 'GR', 'SG', 'UA', 'AU', 'PH', 'IE', 'NO', 'NL', 'GB', 'FR', 'IL', 'MX', 'CA', 'HK', 'TH', 'KR', 'TR', '\\N', 'DE', 'US', 'PL', 'SE', 'VN', 'RO', 'AR', 'TW', 'EG', 'XWW', 'RO', 'EC', 'IT', 'DK', 'HU']",Not US,it
10808,10983,46375,61944,61944,tt0082406,movie,The Fox and the Hound,The Fox and the Hound,0,1981,83,"['Adventure', 'Animation', 'Drama']",7.2,96723.0,"nm0075859,nm0723704,nm0828245,nm0359457,nm0718627","['nm0001682', 'nm0000621', 'nm0047440', 'nm0016776']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey', 'Jack Albertson']",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['XWG', 'EC', 'US', 'RS', 'GR', 'GR', 'VN', 'SE', 'TW', 'XWG', 'FI', 'BR', 'DE', 'NL', 'NO', 'JP', 'DE', 'AU', 'HR', 'PL', 'DK', 'IT', 'ZA', 'MX', 'TR', 'PE', 'UA', '\\N', 'PT', 'BG', 'NO', 'SUHH', 'ES', 'EE', 'RU', 'CA', 'BE', 'FR', 'RO', 'EE', 'HU', 'PH', 'GR', 'IN', 'GB', 'IR', 'FI', 'AR', 'LT', 'CA', 'SE']",US,en
46502,52478,285520,744496,744496,tt8108198,movie,Andhadhun,Andhadhun,0,2018,139,"['Crime', 'Mystery', 'Thriller']",8.2,96714.0,nm1437189,"['nm0007102', 'nm4731677', 'nm2331000', 'nm0223521']","['Tabu', 'Ayushmann Khurrana', 'Radhika Apte', 'Anil Dhawan']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,"['US', 'GB', 'CN', 'NZ', 'SE', 'UA', 'AR', 'IN', 'IN', 'FR', 'CA', 'RS', 'IT', 'MX', 'AE', '\\N', 'US', '\\N', 'RU', 'CA', 'ID', 'IE', 'LT', 'DE', 'PH', 'US', 'RO', 'JP', 'TW', 'TH', 'FI', 'AU', 'JP', 'IN', 'ES', 'EG', 'BR', 'NL', 'XWW', 'SG', 'GB', 'FI']",Not US,so
29875,32557,175967,334105,334105,tt1216487,movie,The Girl Who Played with Fire,Flickan som lekte med elden,0,2009,129,"['Action', 'Crime', 'Drama']",7.1,96677.0,nm0019242,"['nm0636426', 'nm0638824', 'nm0256890', 'nm0027800']","['Noomi Rapace', 'Michael Nyqvist', 'Lena Endre', 'Peter Andersson']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['SE', 'PE', 'RU', 'CA', 'DK', 'GB', 'UA', 'FI', 'BG', 'LT', 'AR', 'FR', 'RS', 'RO', 'FR', 'IT', 'XWW', '\\N', 'ES', 'HU', 'GR', 'TR', 'CZ', 'SI', 'BR', 'NO', 'TN', 'NL', 'PT', 'CA', 'EE', 'DE', 'IS', 'GR', 'US', 'MX', 'FI', 'AU', 'HR', 'PL', 'IL']",Not US,sv
